label,generated_text
1,a portrait of an older man wearing a black shirt
1,an older man with brown hair smiling in front of a street
1,a man is smiling as he stands on a path
1,a man wearing a cap and a tan shirt
1,a man wearing a cap and standing next to a sign
1,a man wearing a black and brown cap and brown slacks
1,a man with glasses is smoking a pipe
1,a man wearing a white shirt
1,a smiling man wearing black sunglasses
1,a man smiles for the camera holding a steak
1,a man smiling while holding a burger
1,an older man wearing a dark sweater
1,a man in glasses wearing a brown jacket
1,an older man with a beard and glasses
1,the man in glasses is holding a microphone in his hand
1,a man is speaking into a microphone
1,a man speaking into a microphone
1,red haired man in black suit and tie
1,a man in a hat
1,a gray hat on the head of one of the men
1,a man wearing glasses and a shirt with an orange and green flag
1,a man wearing glasses and an orange tie
1,a man with glasses is wearing an orange and green scarf
1,a man with glasses holding a kilo of fruit
1,an old man holding a plastic bag
1,a man in glasses holding a scarf holding a bottle
1,a bald man wearing a shirt
1,a man in a striped shirt is looking into a camera
1,a black man with a striped shirt sits in front of a computer
1,man wearing glasses standing against a wall
1,a man in glasses and a blue shirt
1,a man with grey hair wearing glasses
1,a man in a bike helmet and glasses
1,an older man in glasses and a bike helmet
1,a man in glasses wearing a bicycle helmet
1,a man with a mustache and a black suit is standing
1,a man with a mustache and jacket standing outside
1,a man with a moustache in a suit with two glasses
1,asian man with glasses and suit with tie in front
1,a man wearing glasses and a suit is standing
1,a man in a suit and tie speaks into a microphone
1,a man in a hoodie sitting in a chair
1,a black man with a long black beard is sitting in a room
1,a black hooded man wearing a headphone
1,a man in sunglasses is looking off into the distance
1,a man with sunglasses and a black shirt
1,a man with sunglasses and a black t shirt
1,a chinese man in a military uniform
1,a man in military uniform with a hat
1,a man in a uniform and tie posing
1,a man in blue shorts with a little girl standing on his shoulders
1,the man is bald
1,a man holding a girl
1,man's hair is grey
1,a man standing outside with a sign
1,the man is wearing a red shirt
1,man wearing a red shirt
1,two men wearing red shirts
1,a man wearing sunglasses in a rural area
1,an older man with a beard wearing sunglasses
1,a man with glasses and a vest
1,the man is bald
1,a close up of the man's face
1,a man with his hand on his chin looking down
1,a man wearing a purple shirt sitting in front of a window
1,a man in a purple shirt sitting on the edge of a table
1,man biting apple with his mouth
1,a man holding an apple with his mouth open
1,man's long black hair
1,an indian man wearing a shirt at an event
1,a man with an indian shirt and an orange background
1,man in leather jacket and black cap smiles at camera
1,a man wearing a cap and jacket smiling for a camera
1,a man wearing a hat is smiling
1,a young man with hair and facial markings
1,man in costume with face painted
1,a man in a gray jacket and white shirt smiling at the camera
1,an older man standing at the table smiling
1,a man in a suit smiles for a photo at an event
1,two people holding up a photo of themselves
1,a man smiling in front of a building
1,a man eats a slice of pizza with a woman
1,a man in a purple shirt looking into the camera
1,a man is standing in front of a white background
1,a man in a purple shirt standing in front of a wall
1,man with gray shirt and glasses
1,the man is sitting in a grassy area
1,a man with his hand over his face
1,a black soldier is standing in front of flags
1,a man in military uniform in front of several flags
1,a man in a uniform standing next to a lot of flags
1,a woman in glasses and a yellow and blue scarf looking straight ahead
1,"safia alhaji's appointment as egypt's deputy governor is an opportunity for peace,"
1,a woman with glasses looking at the camera
1,"johannes eriksson, business development director at tastyflavors"
1,man wearing bicycle helmet
1,man wearing glasses
1,a man is smiling
1,man in blue shirt with long hair looks at something
1,a man in a blue shirt talking with someone
1,a man in a blue shirt sitting at the table
1,a man wearing a black suit and tie
1,a man is sitting in a chair
1,a man in sunglasses is playing a game
1,man in sunglasses wearing orange vest and baseball cap
1,a man with glasses wears sunglasses
1,the man is wearing a white cap
1,a man wearing a baseball cap and a purple shirt
1,a man in blue and a white shirt wearing a hat
1,the man and woman are smiling
1,a man and woman smiling and holding a turkey
1,a man with blond hair and a woman with blonde hair
1,the man is wearing sunglasses
1,a man in sunglasses
1,a smiling man wearing sunglasses
1,an older man in a red shirt
1,a man with gray hair standing
1,a man with brown hair talking
1,the man is smiling
1,a man is looking and smiling
1,japanese man in blue and red shirt smiling
1,man standing outside a house
1,man in glasses with a black shirt outside
1,a man with white hair speaking into a microphone
1,a man wearing a blue shirt and gray hair is speaking
1,a man wearing a black tuxedo and smiling in front of a sign
1,a chinese man in black suit and tie smiling
1,man in suit smiles and holds his hand up
1,a man wearing sunglasses in front of a lake
1,man with glasses and hat wearing a white hat
1,a man wearing a hat and sunglasses taking a selfie
1,a man in a suit and glasses looks into the camera
1,an old man with glasses and tie is sitting and looking
1,an older man is wearing a suit with glasses
1,man is wearing blue shirt
1,the man is wearing a blue polo shirt
1,the guy is smiling
1,a woman with glasses in a red top and black scarf
1,an older woman wearing glasses is looking into the camera
1,an older woman with glasses sitting in a chair with a red top
1,a man with grey hair holding a phone
1,a man wearing a purple shirt
1,a man is holding a phone and staring at it
1,a woman in sunglasses smiling at the camera
1,a woman is smiling with her hand up
1,a woman wearing glasses and standing outdoors
1,nguyen yeu ma
1,an elderly man standing next to a table
1,"man with glasses, brown shirt"
1,an older man in a purple sweater stands next to a city
1,robert searle at the 2014 uwts - the great debate on women in science
1,a man and woman smile while holding a banana
1,man and woman in a restaurant standing
0,a woman wearing glasses
0,a woman with brown hair and glasses holding a flower
0,an asian girl smiles while holding an owl stuffed animal
0,a young woman in glasses holding a plush animal
0,a girl with glasses and a stuffed animal
0,a woman wearing a gray jacket
0,a girl holding a parrot on her shoulder
0,a smiling woman in a graduation gown
0,a young man in red shirt is standing in front of a tv
0,a young man smiling wearing a red shirt and jacket
0,a young girl with her head down on a phone
0,a girl smiling in a black hoodie
0,a woman is singing into a microphone in front of a black backdrop
0,a woman in a black shirt holding a microphone
0,a woman with brown hair is singing into a microphone
0,a young woman smiling while sitting at a desk
0,a woman with long brown hair smiling for the camera
0,a woman in pink shirt
0,two girls wearing sunglasses and holding up a film ticket
0,slams film event with the young cast and crew
0,a girl in sunglasses is standing next to a checkered background
0,an asian woman with glasses wearing a red sweater
0,a man smiling at the camera
0,a man wearing a black shirt standing on grass
0,a man is smiling for a picture
0,a smiling woman with a black jacket
0,the woman is smiling
0,woman with hooded sweatshirt
0,a woman in glasses is smiling for the camera
0,a young woman wearing glasses poses for a picture
0,a girl wearing glasses smiles next to a man
0,a boy smiles with a black and red feather hat
0,a man wearing an indian headdress at a event
0,a man with feathers in his headdress
0,girl with blonde hair
0,girl has blonde hair
0,this woman has blonde hair
0,a woman wearing a colourful costume and a head piece
0,a woman smiling while leaning against the fence
0,supriya shah is a young woman and student from india
0,a woman smiling and holding her hand while standing in a park
0,a man wearing a tie with a boy
0,an elderly man wearing a suit jacket
0,a young boy and an older man are smiling
0,the woman has glasses and smiles
0,a smiling woman in glasses posing for a photo
0,a young indian woman in glasses smiling
0,a woman with hijab smiling for the camera
0,a young woman smiling with a blue hijab
0,young woman in blue hijab smiling with wooden background
0,a young woman in a top is smiling for the camera
0,a young woman with braids is smiling with a blank background
0,a smiling woman in braids wearing a black top
0,a man wearing a hat
0,a man with blond hair
0,a boy smiling and holding a koozie
0,the man is smiling
0,the man has long dark hair
0,girl has a fake mustache
0,a man wearing a fake mustache on his mouth
0,a woman is smiling with a blue medal in front of her
0,a woman in a red and blue dress smiles
0,an american woman with a gold medal on her arms
0,a young blonde girl with yellow hair wearing a hat with a bow
0,the girl in the costume is wearing a hat
0,girl with brown hair and white hat
0,a girl with a short haircut and blonde hair smiles
0,a girl smiles for a picture next to some plants
0,a smiling girl with long hair is posing for a photo
0,two women smiling and holding hands
0,the woman has bangs
0,a woman smiling at a plate of food
0,the lady is holding a cheeseburger and smiling
0,the woman is holding a cup of coffee
0,woman wearing sunglasses
0,a woman smiling in front of some trees
0,a smile on a woman's face
0,the woman is smiling
0,a woman laughing while on a bike
0,glasses on a woman
0,a woman wearing a black shirt
0,a woman holding a tennis racket
0,a close up of a women with a tennis racket
0,the woman is wearing a gray tank top
0,red wall behind the man
0,girl wearing a black t-shirt
0,closeup of smiling woman
0,a young woman smiling
0,a woman smiles for the camera
0,two women are smiling together
0,two women with their arms around each other
0,a person holding a cell phone
0,a woman wearing glasses
0,a woman has a large smile on her face
0,two women wearing surgical cap and mask smile at the camera
0,two women in scrubs and surgical caps posing
0,"women on the operating table at ala moana hospital, auckland"
0,a man with a shirt on
0,a man and a woman are posing for a picture together
0,a young woman is wearing an orange shirt
0,a woman with dark hair is holding a laptop computer
0,a woman posing with an image of herself
0,two girls holding a cellphone
0,the woman has hair
0,a woman in yellow shirt
0,a young asian woman with short hair
0,yellow flower behind the woman
0,a young woman in a colorful scarf and necklace smiling
0,a woman is smiling in the midst of an oriental marketplace
0,woman holding an apple
0,a woman with a green scarf
0,woman with glasses standing in a line of people
0,a woman with glasses is holding a hat
0,a woman smiling at a bar with a large hat
0,a woman holding a small pizza
0,woman with long hair
0,a young woman singing into a microphone
0,an image of a woman singing with a microphone
0,lady gaga sings her song 'i wanna be the girl next door' at idols
0,a woman with black hair in a blue sweater smiles
0,a young woman with dark hair smiles for the camera
0,a woman in a blue turtle neck sweater smiles
0,an asian woman in a white shirt is smiling
0,smiling women in front of large poster
0,three female asian smiling
0,a girl with an arty design on her face and a flower
0,a woman with a flamingo painted face on her face
0,an asian girl with glasses and face paint
0,smiling girl in white braces
0,braces to a girl wearing a tshirt
0,a young woman with braces is smiling
0,a woman wearing a blue shirt
0,woman smiling with a green wall behind her
0,a woman smiles at the camera while standing near an old wooden door
0,a young girl wearing braces with sunglasses smiles while standing on the shore
0,a young girl with braces on and sunglasses
0,a young girl in glasses smiling next to a water body
0,a girl with long hair is smiling
0,an attractive man with short hair and a white coat
0,a man in a lab coat with a scarf on his neck
0,a woman with an asian face holding up a certificate
0,a woman holds up a card with her name on it
0,the person with the glasses smiles and holds a wand
0,a woman wearing glasses smiling while standing in front of an event
0,a woman in glasses with black tie smiling
0,man with glasses
0,man wearing glasses
0,the smile of a young woman wearing pearls
0,two young children are smiling as they are holding up a pizza
0,a man and a boy smile and eat something together
0,three women pose for a picture
0,a woman wearing glasses and smiling
0,a woman wearing glasses
0,a woman with blonde hair posing for a photograph
0,a blond woman in a white jacket and white shirt
0,a smiling boy is wearing a red shirt
0,a young boy with glasses and a red shirt is smiling
0,a young man with glasses wearing a red shirt
0,a woman wearing a pink head scarf
0,a woman with a pink head covering is smiling
0,a girl in a yellow jacket
0,a woman holding a cake
0,a woman wearing a red dress
0,red top worn by woman
0,a young girl in pink clothing is smiling
0,a girl smiling while holding a pineapple
0,a woman smiling with red hair
0,girl with a reddish hair
0,a girl with a smokin' red hair
0,"rachel linn, senior manager, public health promotion"
0,dr katie johnston is an anesthesiologist with the university of sacramento
0,a woman holding up a cell phone
0,a woman with a long wavy hair
0,a woman is holding up her earring
0,a smiling woman with a pink hat and scarf
0,a woman with long hair wearing a pink hat
0,a smiling woman in a pink cap
0,a woman with an oscar in her hand
0,asian woman holding an oscar statue
0,a smiling asian woman holding an oscar
0,a woman posing with an iphone
0,a woman holding a cell phone
0,woman wearing brown and black necklace
0,a female army soldier holding a camouflaged jacket and beret
0,a military woman in a camouflage uniform holding her rifle
0,a woman in military uniform has her eyes open
0,a girl with long hair at a podium with microphone
0,a young girl with her hands on the microphone at an event
0,an image of a young girl speaking into a microphone
0,a woman in blue and white is wearing a hat
0,a close-up of a girl wearing a blue hat and earrings
0,a woman with long black hair in a blue and pink hat
0,a blonde woman wearing glasses
0,a smiling woman wearing glasses pointing at a pizza
0,the woman has long blonde hair
0,woman in a green shirt
0,two men and woman with green shirts
0,a woman with black hair
0,a woman looking at the camera
0,a woman standing at a street corner holding a cell phone
0,a young boy in glasses looks up at a microphone
0,a boy with glasses on holding up a microphone
0,a boy in glasses holding a microphone
0,two young girls smiling while holding their cell phones
0,a girl wearing a maroon scarf and scarf
0,two young girls wearing head bands smile for the camera
0,a young woman holding a red floatie
0,a woman holding a cup
0,a woman with brown hair
0,a girl's hair is dark brown
0,a woman with long hair
0,the girl is eating the chicken
0,woman with brown hair
0,a woman smiling and taking a picture with a friend
0,woman wearing a black tshirt
0,a young man and woman in glasses
0,a woman wearing a blue turtleneck sweater and white skirt
0,a young woman wearing a blue sweater smiles for the camera
0,the girl is smiling
0,a woman wearing a dress and hat smiling
0,a young woman smiling
0,a black woman wearing glasses standing next to trees
0,a smiling woman with glasses standing in front of trees
0,a woman is eating a cupcake
0,a woman with long red hair eating a cake
0,a woman in a green coat
0,"nelise thierry-neisac - horst, germany"
0,a woman with long hair is standing in front of a building
0,a woman with long brown hair and a scarf
0,a woman is smiling while standing in front of a green wall
0,young girl wearing glasses and standing in front of a microphone
0,a young girl in glasses is speaking into a microphone
0,a girl wearing glasses and speaking into a microphone
0,a woman wearing a black shirt with long dark hair
0,a woman is walking with a cell phone in her hand
0,the woman has blond hair
0,a woman in purple clothing
0,a man in a gray suit with a tie
0,girl has bandana on head
0,the headband of a girl in the stands
0,a female softball player on a field with a headband
0,a beautiful woman wearing glasses and purple lipstick
0,a woman wearing glasses and a turban smiling for a photo
0,a woman with glasses and a head scarf
0,two women with dreadlocks smile with blue glasses on
0,dreadlocked woman and man posing for a photo together
0,the man is bald
0,the man is wearing a red jacket
0,a man in a red jacket
0,a asian woman smiles for the camera with a red lip
0,a young woman in traditional dress stands in front of a sky
0,a girl in traditional clothing poses for a photo
0,a smiling woman stands in front of a brick wall
0,a woman smiles for the camera with a white shirt and red hair
0,a young girl smiling with her hands on her cheek
0,the woman is holding a comb with her right hand
